citing_publisher,citing_year,cited_name,cited_total,bipoc
Peitho,2015,Donna Strickland,2,Asian American
Peitho,2015,Doreen Massey,2,Asian American
Peitho,2015,Eileen E. Schell,2,White
Peitho,2015,Eileen E. Schell K.J. Rawson,2,Latinx
Peitho,2015,Elizabeth Freeman,2,White
Peitho,2015,Ellen Barton,2,Asian American
Peitho,2015,George Klosko Margaret G Klosko,2,Latinx
Peitho,2015,Geraldine Pratt,2,Asian American
Peitho,2015,Gesa A. Kirsch,2,Latinx
Peitho,2015,Gloria Anzaldúa,2,Asian American
Peitho,2015,Grant Farred,2,Asian American
Peitho,2015,Greg Dickinson,2,White
Peitho,2015,Gretchen Livinston Wendy Wang,2,White
Peitho,2015,J. Sarah Gonzales,2,White
Peitho,2015,Jack Selzer,2,Asian American
Peitho,2015,Jacqueline Jones Royster,2,Latinx
Peitho,2015,Jacqueline Rhodes,2,Latinx
Peitho,2015,Jamie Lee,2,Latinx
Peitho,2015,Jane Bennett,2,Latinx
Peitho,2015,Jason Swarts,2,Latinx
Peitho,2015,Jessica Enoch Jordynn Jack,2,White
Peitho,2015,Jim Corder,2,Latinx
Peitho,2015,John Meyer,2,Latinx
Peitho,2015,Joni Seager,2,White
Peitho,2015,Julie J. Chen,2,White
Peitho,2015,Julie Lindquist,2,White
Peitho,2015,K.J. Rawson,2,Latinx
Peitho,2015,Karen Kopelson,2,Latinx
Peitho,2015,Karen Stevenson,2,Latinx
Peitho,2015,Karlyn Campbell,2,Latinx
Peitho,2015,Karma Chávez,2,White
Peitho,2015,Kate Ronald,2,Latinx
Peitho,2015,Kathleen Welch,2,Latinx
Peitho,2015,Katie Clinton,2,Latinx
Peitho,2015,Krista Ratcliffe,2,White
Peitho,2015,Leon Panetta,2,Asian American
Peitho,2015,Linda Kerber,2,White
Peitho,2015,Lisa Blankenship,2,Latinx
Peitho,2015,Lisa Mastrangelo,2,White
Peitho,2015,Lisa Mazzei,2,White
Peitho,2015,Londie Martin,2,White
Peitho,2015,Lynn Weiner,2,Asian American
Peitho,2015,M.Z Rosaldo,2,Latinx
Peitho,2015,Margaret Weigel,2,White
Peitho,2015,Marissa Juarez,2,Latinx
Peitho,2015,Mary Blewett,2,White
Peitho,2015,Mary Jane Curry,2,Latinx
Peitho,2015,Mary Roberts,2,Asian American
Peitho,2015,María Lugones,2,Latinx
Peitho,2015,Maureen Dowd,2,White
Peitho,2015,Michelle Budig,2,White
Peitho,2015,Mimi Nguyen,2,White
Peitho,2015,Moira Forbes,2,Latinx
Peitho,2015,Nicholas deGenova,2,Latinx
Peitho,2015,Patricia Sullivan,2,White
Peitho,2015,Patti Lather,2,Latinx
Peitho,2015,Peter Mortensen,2,Latinx
Peitho,2015,Peter Smagorinsky,2,White
Peitho,2015,Ravi Purushotma,2,White
Peitho,2015,Ray Land,2,White
Peitho,2015,Raymond Williams,2,Latinx
Peitho,2015,Risa Applegarth,2,Asian American
Peitho,2015,Roberta A. Binkley,2,White
Peitho,2015,Sally Merry,2,Asian American
Peitho,2015,Sara Ahmed,2,Latinx
Peitho,2015,Shari Stenberg,2,Asian American
Peitho,2015,Sheryl Sandberg,2,White
Peitho,2015,Shirley Brice Heath,2,White
Peitho,2015,Stephen T. Russell,2,Latinx
Peitho,2015,Susan Bloch,2,White
Peitho,2015,Thomas Jepson,2,White
Peitho,2015,U.S. Bureau of the Census,2,White
Peitho,2015,Victoria Wolcott,2,Latinx
Peitho,2015,Abram Anders,1,Latinx
Peitho,2015,Adela St.Johns,1,White
Peitho,2015,Adele Khudr,1,Latinx
Peitho,2015,Aja Martinez,1,White
Peitho,2015,Alison Jaggar,1,Asian American
Peitho,2015,Amy Winans,1,White
Peitho,2015,Andrea Lunsford,1,White
Peitho,2015,Andrew Mattson,1,Asian American
Peitho,2015,Angela Haas,1,White
Peitho,2015,Angela P. Harris,1,Latinx
Peitho,2015,Angus Calder,1,White
Peitho,2015,Ann George,1,Asian American
Peitho,2015,Ann Gray,1,Latinx
Peitho,2015,Ann Morton,1,Asian American
Peitho,2015,Anna Pulley,1,Asian American
Peitho,2015,Anna Sussman,1,Latinx
Peitho,2015,Antoine Amrieh,1,White
Peitho,2015,Aristotle,1,Latinx
Peitho,2015,Benedict Anderson,1,White
Peitho,2015,Beth Pentney,1,White
Peitho,2015,Bonnie Williams,1,Asian American
Peitho,2015,Brian L. Otts,1,White
Peitho,2015,Brian Ott,1,Latinx
Peitho,2015,Bronwyn Williams,1,Latinx
Peitho,2015,Bruno Latour,1,White
Peitho,2015,Carmen G. González,1,Asian American
Peitho,2015,Carole Blair,1,White
Peitho,2015,Celeste Condit,1,White
Peitho,2015,Chantal Mouffe,1,White
Peitho,2015,Charlotte Gilman,1,Latinx
Peitho,2015,Cheryl Geisler,1,Latinx
Peitho,2015,Christian Norberg-Schulz,1,Latinx
Peitho,2015,Christine Mason SutherlRebecca Jane Sutcliffe,1,White
Peitho,2015,Colbey Reid,1,Latinx
Peitho,2015,Cristina Ramírez,1,Asian American
Peitho,2015,Cynthia Laird,1,Asian American
Peitho,2015,Cynthia Lewiecki-Wilson,1,White
Peitho,2015,Cynthia Sheard,1,Asian American
Peitho,2015,D. Davis,1,Asian American
Peitho,2015,Dana Khraiche,1,Latinx
Peitho,2015,David Gauntlett,1,White
Peitho,2015,David Halperin,1,White
Peitho,2015,David McFadden,1,Asian American
Peitho,2015,Deadly Knitshade,1,White
Peitho,2015,Deborah Brandt,1,Asian American
Peitho,2015,Deborah Douglas,1,Asian American
Peitho,2015,Deborah Meem,1,White
Peitho,2015,Deborah Tannen,1,Asian American
Peitho,2015,Dennis Des Rivieres,1,Latinx
Peitho,2015,Dennis Weiss,1,White
Peitho,2015,Derald Sue,1,Asian American
Peitho,2015,Diana Rice,1,White
Peitho,2015,Donna Haraway,1,Asian American
Peitho,2015,Dorothy Parker,1,Latinx
Peitho,2015,Elahe Amani,1,Latinx
Peitho,2015,Elaine Hedges,1,Latinx
Peitho,2015,Elaine Richardson,1,White
Peitho,2015,Ele Carpenter,1,Latinx
Peitho,2015,Elizabeth Jordan,1,Asian American
Peitho,2015,Elizabethada Wright,1,Asian American
Peitho,2015,Ellen Cushman,1,White
Peitho,2015,Emma Sheppard,1,Latinx
Peitho,2015,Eve Sedgwick,1,Asian American
Peitho,2015,Frances McDonald,1,Latinx
Peitho,2015,Gabriella Gutiérrez y Muhs,1,Latinx
Peitho,2015,Gerard Hauser,1,Latinx
Peitho,2015,Gesa E. Kirsch.,1,Latinx
Peitho,2015,Gihane Tabet,1,Asian American
Peitho,2015,Gina deVries,1,Asian American
Peitho,2015,H.M. Parshley,1,Latinx
Peitho,2015,Heidi M Brush,1,White
Peitho,2015,Henry Chalfant,1,Asian American
Peitho,2015,Herman Beavers,1,Asian American
Peitho,2015,Ileen DeVault,1,Latinx
Peitho,2015,Irene Castle,1,White
Peitho,2015,Ivo Strecker,1,Latinx
Peitho,2015,James Baughman,1,Asian American
Peitho,2015,Jane Donawerth,1,White
Peitho,2015,Jane Loewen,1,White
Peitho,2015,Janet Morton,1,White
Peitho,2015,Janet Zepernick,1,Asian American
Peitho,2015,Janice L. Ristock Catherine G. Taylor,1,Latinx
Peitho,2015,Jaqueline Royster,1,Asian American
Peitho,2015,Jean Aziz,1,White
Peitho,2015,Jehan Mullin,1,Asian American
Peitho,2015,Jennifer Edbauer,1,Asian American
Peitho,2015,Jennifer Scanlan,1,Latinx
Peitho,2015,Jennifer Sinor,1,White
Peitho,2015,Jessica Bennett,1,White
Peitho,2015,Jinan Usta,1,White
Peitho,2015,Jo Ann M. Farver,1,Latinx
Peitho,2015,Joann Matvichuk,1,Asian American
Peitho,2015,Joann Tapper,1,White
Peitho,2015,Joey Ayoub,1,Asian American
Peitho,2015,John Berger,1,Asian American
Peitho,2015,John Bodnair,1,Asian American
Peitho,2015,John Dewey,1,Asian American
Peitho,2015,John Ernest,1,Latinx
Peitho,2015,Jonathan Alexander,1,White
Peitho,2015,Joy Ritchie Kate Ronald,1,White
Peitho,2015,Joy S Ritchie,1,Asian American
Peitho,2015,Joycelyn Moody,1,White
Peitho,2015,Julia Blackwelder,1,White
Peitho,2015,Julie Teeples,1,White
Peitho,2015,Kate Ronalds,1,Asian American
Peitho,2015,Kate Themel,1,Latinx
Peitho,2015,Katherine Clay Bassard,1,Asian American
Peitho,2015,Kathleen J. Ryan,1,Asian American
Peitho,2015,Kellie Hwang,1,Asian American
Peitho,2015,Kerry Wills,1,White
Peitho,2015,Kimberly Blockett,1,Latinx
Peitho,2015,Kimberly Hamlin,1,Latinx
Peitho,2015,Laura Micciche,1,Latinx
Peitho,2015,Lawrence Lessig,1,Asian American
Peitho,2015,Leah Lakshmi Piepzna-Samarasinha,1,Asian American
Peitho,2015,Leanne Prain,1,Latinx
Peitho,2015,Lee Edelman,1,White
Peitho,2015,Lee Honeycutt. John Selby Watson,1,Asian American
Peitho,2015,Lester C. Olson,1,Asian American
Peitho,2015,Lillian Bridwell-Bowles,1,White
Peitho,2015,Linda Buchanan,1,White
Peitho,2015,Lisa Hajjar,1,White
Peitho,2015,Lisa Suter,1,White
Peitho,2015,Lloyd Bitzer,1,White
Peitho,2015,Lori L. Tharps,1,White
Peitho,2015,Louise Newman,1,Latinx
Peitho,2015,M. Elizabeth Weiser,1,Asian American
Peitho,2015,M. Giulia Fabi,1,White
Peitho,2015,Maggie Shannon,1,Asian American
Peitho,2015,Marianne Jorgensen,1,Asian American
Peitho,2015,Maris Lutz,1,White
Peitho,2015,Marjan Sterckx,1,Asian American
Peitho,2015,Martha Marinara,1,Latinx
Peitho,2015,Martha Nussbaum,1,White
Peitho,2015,Martha Patterson,1,Latinx
Peitho,2015,Mary Garden,1,White
Peitho,2015,Mary Pickford,1,Latinx
Peitho,2015,Maurice Whitford,1,Latinx
Peitho,2015,Mehreen Kasana,1,Asian American
Peitho,2015,Meredith A. Love,1,Asian American
Peitho,2015,Michael Bowman,1,Latinx
Peitho,2015,Michael Cobb,1,White
Peitho,2015,Michael Warner,1,Asian American
Peitho,2015,Mick Meenan,1,Asian American
Peitho,2015,Molly Wertheimer,1,White
Peitho,2015,Mustapha Hamoui,1,Latinx
Peitho,2015,Nancy A Hewitt,1,Latinx
Peitho,2015,Nancy Miller,1,Latinx
Peitho,2015,Neil Michel,1,Latinx
Peitho,2015,Nikki Sullivan,1,Asian American
Peitho,2015,Nora Pashayan,1,White
Peitho,2015,P. Foreman,1,Latinx
Peitho,2015,Pamela Burke,1,Asian American
Peitho,2015,Patricia Bizzell Bruce Herzberg,1,White
Peitho,2015,Patricia Collins,1,Asian American
Peitho,2015,Priscilla Murolo,1,Latinx
Peitho,2015,R. Synder,1,White
Peitho,2015,Rayan Majed,1,Asian American
Peitho,2015,Rayane Abou Jaoude,1,Latinx
Peitho,2015,Rayane AbouJaoude,1,Latinx
Peitho,2015,Rebecca Dingo,1,White
Peitho,2015,Richard Gregg,1,White
Peitho,2015,Richard Miller,1,Latinx
Peitho,2015,Rita Sabat,1,Asian American
Peitho,2015,Rita Stephan,1,White
Peitho,2015,Roland Barthes,1,Latinx
Peitho,2015,Ross Wolin,1,White
Peitho,2015,Sabrina Shirobayashi,1,White
Peitho,2015,Samantha Frost,1,Latinx
Peitho,2015,Samantha Senda-Cook,1,White
Peitho,2015,Sandra M. Gilbert Susan Gubar,1,Asian American
Peitho,2015,Scott Wible,1,Asian American
Peitho,2015,Sean Dolan,1,Asian American
Peitho,2015,Shannon Walters,1,White
Peitho,2015,Sharon Strom,1,Latinx
Peitho,2015,Shawn Ramsey,1,Latinx
Peitho,2015,Shirley Logan,1,White
Peitho,2015,Simone Werle,1,Asian American
Peitho,2015,Sonja Foss,1,Latinx
Peitho,2015,Sonja Lanehar,1,Latinx
Peitho,2015,Sonya Taylor,1,Latinx
Peitho,2015,Sophy Bot,1,Latinx
Peitho,2015,Steven Zdatny,1,White
Peitho,2015,Stuart A. Selber,1,Latinx
Peitho,2015,Suad Joseph,1,Latinx
Peitho,2015,Susan Brownmiller,1,White
Peitho,2015,Susan Griffin,1,Asian American
Peitho,2015,Suzanne Bordelon,1,Latinx
Peitho,2015,Tamara Qiblawi,1,White
Peitho,2015,Tamika Carey,1,Latinx
Peitho,2015,Todd Hayes,1,White
Peitho,2015,V. William Balthrop,1,White
Peitho,2015,Valerie R. Renegar,1,Latinx
Peitho,2015,Venetia Rainey,1,Latinx
Peitho,2015,Vershawn Young,1,White
Peitho,2015,Viola Paris,1,Latinx
Peitho,2015,Virginia Woolf,1,Asian American
Peitho,2015,Wendy Johnson,1,Latinx
Peitho,2015,Wendy Kozol,1,Asian American
Peitho,2015,William Dodd,1,Latinx
Peitho,2015,Yolanda Flores Niemann,1,Latinx
Peitho,2015,Zeina Zaatari,1,White
Peitho,2015,Zeinab Merhi,1,Latinx
Peitho,2015,nan Antoine,1,Latinx
Peitho,2015,nan Estey,1,Latinx
Peitho,2015,nan LaMacha,1,Asian American
Peitho,2015,nan OneDirection,1,Latinx
Peitho,2015,nan Uleshka,1,Asian American
Peitho,2016,Jill Stein,11,White
Peitho,2016,Ruth Sayre,9,Latinx
Peitho,2016,Cheryl Glenn,8,Asian American
Peitho,2016,Richard Enos,8,White
Peitho,2016,Jacqueline Jones Royster,5,Asian American
Peitho,2016,Kate Ronald,5,Latinx
Peitho,2016,Amelia Hardesty,4,Latinx
Peitho,2016,Carol S Lipson,4,Latinx
Peitho,2016,Dagmar LeBreton,4,Asian American
Peitho,2016,David Gold,4,Latinx
Peitho,2016,Gesa E. Kirsch,4,White
Peitho,2016,Jessica Enoch,4,White
Peitho,2016,Jill Stein for President,4,White
Peitho,2016,Martha Barr Salm,4,Latinx
Peitho,2016,Roberta Binkley,4,Latinx
Peitho,2016,Sally Main,4,Asian American
Peitho,2016,nan Suetonius,4,Latinx
Peitho,2016,Bell Hooks,3,Asian American
Peitho,2016,Charlotte Hogg,3,Asian American
Peitho,2016,Jean Bessette,3,White
Peitho,2016,Jordynn Jack,3,Latinx
Peitho,2016,Judy Segal,3,White
Peitho,2016,Krista Ratcliffe,3,Asian American
Peitho,2016,Susan Jarratt,3,Latinx
Peitho,2016,bell hooks,3,White
Peitho,2016,Museum,2,Latinx
Peitho,2016,Abdul Alkalimat,2,Asian American
Peitho,2016,Adam Banks,2,Latinx
Peitho,2016,Adrienne Spinozzi,2,Latinx
Peitho,2016,Alan Bowman,2,Asian American
Peitho,2016,Albert Rouzie,2,White
Peitho,2016,Andrea Lunsford,2,White
Peitho,2016,Anna Brackett,2,Latinx
Peitho,2016,Antony Spawforth,2,Latinx
Peitho,2016,Audre Lorde,2,White
Peitho,2016,Beth Ann Willinger,2,Latinx
Peitho,2016,Carl Conrad Eckhardt,2,White
Peitho,2016,Carol Poster,2,Latinx
Peitho,2016,Caroline Thayer,2,Asian American
Peitho,2016,Carrie Chapman Catt,2,Latinx
Peitho,2016,Chloe Raub,2,Asian American
Peitho,2016,Cynthia Selfe,2,Asian American
Peitho,2016,Doug Steward,2,Latinx
Peitho,2016,Eileen E. Schell,2,Latinx
Peitho,2016,Eileen Schell,2,Latinx
Peitho,2016,Elizabeth Adams,2,White
Peitho,2016,Elizabeth Ermarth,2,Asian American
Peitho,2016,Ellen Barton,2,Latinx
Peitho,2016,Ellen Denker,2,Latinx
Peitho,2016,Ellsworth Woodward,2,White
Peitho,2016,Gail Okawa,2,Latinx
Peitho,2016,George Kennedy,2,Asian American
Peitho,2016,George William Johnson,2,Asian American
Peitho,2016,Gerda Lerner,2,Asian American
Peitho,2016,H. Alan Shapiro,2,White
Peitho,2016,Helene Peet Foley,2,Latinx
Peitho,2016,Henry Clay Weeden,2,White
Peitho,2016,Henry Fischer,2,Latinx
Peitho,2016,J. Richard Gruber,2,Asian American
Peitho,2016,Jackson Hershbell,2,Latinx
Peitho,2016,James Clackson,2,White
Peitho,2016,James Murphy,2,Asian American
Peitho,2016,Jane Rowlandson,2,White
Peitho,2016,Janine Solberg,2,Asian American
Peitho,2016,Jessie Poesch,2,Latinx
Peitho,2016,Jo Reger,2,Asian American
Peitho,2016,John R. Kemp,2,White
Peitho,2016,Josephine Ruffin,2,Asian American
Peitho,2016,Joy Ritchie,2,Asian American
Peitho,2016,Joyce Hocker,2,Asian American
Peitho,2016,Joyce Tyldesley,2,Latinx
Peitho,2016,Juan Carlos Gonzalez,2,White
Peitho,2016,Katy Coyle,2,Asian American
Peitho,2016,Kelly L. Dent,2,Latinx
Peitho,2016,Kelly Myers,2,Latinx
Peitho,2016,Kenneth Burke,2,White
Peitho,2016,Kevin W. Tucker,2,Latinx
Peitho,2016,Kiera Feldman,2,White
Peitho,2016,L.A Williams,2,White
Peitho,2016,Laura Cereta,2,Latinx
Peitho,2016,LeBaron Briggs,2,Asian American
Peitho,2016,Lisa Keränen,2,Latinx
Peitho,2016,Lisa Shaver,2,Asian American
Peitho,2016,Lucy A. Nutter. Johnson,2,White
Peitho,2016,Marion Lucas,2,Latinx
Peitho,2016,Marisa Marchetto,2,Asian American
Peitho,2016,Martha Gilmore,2,Asian American
Peitho,2016,Martin P. Eidelberg,2,Asian American
Peitho,2016,Mary Crawford,2,White
Peitho,2016,Mary E. Irvine,2,Latinx
Peitho,2016,Mary Stankiewicz,2,White
Peitho,2016,Matthew Hartnett,2,Asian American
Peitho,2016,Melissa Terras,2,Asian American
Peitho,2016,Michelle Kendrick,2,White
Peitho,2016,Miki Pfeffer,2,Asian American
Peitho,2016,Moya Bailey,2,Latinx
Peitho,2016,Natalie Boymel Kampen,2,White
Peitho,2016,Olga Peters,2,White
Peitho,2016,Peter T Daniels,2,Asian American
Peitho,2016,Richard LaFleur,2,White
Peitho,2016,Rita Reif,2,White
Peitho,2016,Robin Birley,2,Asian American
Peitho,2016,Roxanne Mountford,2,Asian American
Peitho,2016,Sadie Irvine,2,Latinx
Peitho,2016,Sarah B. Pomeroy,2,White
Peitho,2016,Shirley Logan,2,Asian American
Peitho,2016,Sian Lewis,2,Asian American
Peitho,2016,Simon Hornblower,2,Asian American
Peitho,2016,Stephen May,2,Latinx
Peitho,2016,Stuart Selber,2,Asian American
Peitho,2016,Terry Shannon Peterman,2,Latinx
Peitho,2016,Union Canal Company,2,Asian American
Peitho,2016,Walter Bob,2,Latinx
Peitho,2016,Wendy Sharer,2,White
Peitho,2016,William Bright,2,Asian American
Peitho,2016,Winnifred Cooley,2,Latinx
Peitho,2016,"A.S Salley,Jr.",1,White
Peitho,2016,Adela C. Licona,1,White
Peitho,2016,Alan DeSantis,1,Asian American
Peitho,2016,Alice Moore,1,Latinx
Peitho,2016,Alma Lutz,1,Asian American
Peitho,2016,Amy Goodman,1,White
Peitho,2016,Angelina Grimké,1,Asian American
Peitho,2016,Anita Harris,1,Latinx
Peitho,2016,Anne Ruggles Gere,1,White
Peitho,2016,Annie Lowrey,1,Asian American
Peitho,2016,Barbara Ehrenreich,1,White
Peitho,2016,Barbara Risman,1,Latinx
Peitho,2016,Barron Lerner,1,Asian American
Peitho,2016,Berkley Hudson,1,Asian American
Peitho,2016,Beth Fowkes Tobin,1,White
Peitho,2016,Betsy Palmer,1,Latinx
Peitho,2016,Betty Rollin,1,White
Peitho,2016,Blain Roberts,1,Latinx
Peitho,2016,Carol Johnson,1,Asian American
Peitho,2016,Carol Mattingly,1,White
Peitho,2016,Carolyn Miller,1,Latinx
Peitho,2016,Carolyn Skinner,1,White
Peitho,2016,Catherine Birney,1,White
Peitho,2016,Catheringe E. Dube,1,Latinx
Peitho,2016,Charles Wilbanks,1,Latinx
Peitho,2016,Conrad Wright,1,White
Peitho,2016,Cynthia Enloe,1,Asian American
Peitho,2016,Dana Robert,1,Asian American
Peitho,2016,David Alan Sapp,1,White
Peitho,2016,David C. Anthony,1,White
Peitho,2016,David Hempton,1,Latinx
Peitho,2016,David Nord,1,Latinx
Peitho,2016,Debra Hawhee,1,Latinx
Peitho,2016,Diana Turk,1,White
Peitho,2016,Dieter Stein,1,Latinx
Peitho,2016,Edward Bok,1,Asian American
Peitho,2016,Edward Brock,1,White
Peitho,2016,Edward Rothstein,1,White
Peitho,2016,Edwin Black,1,White
Peitho,2016,Elizabeth McHenry,1,Latinx
Peitho,2016,Ellen Cushman,1,Latinx
Peitho,2016,Ellen Deitrick,1,White
Peitho,2016,Ellen Hartigan-O’Connor,1,Latinx
Peitho,2016,Emily Martin,1,Latinx
Peitho,2016,Eric White,1,Asian American
Peitho,2016,Evan Jones,1,Asian American
Peitho,2016,Fannie Williams,1,Asian American
Peitho,2016,Florida Ridley,1,White
Peitho,2016,Frank Zelko,1,White
Peitho,2016,Gary Johnson,1,Latinx
Peitho,2016,Gayle Sulik,1,Latinx
Peitho,2016,"George Douglas,",1,White
Peitho,2016,Gerald Dworkin,1,Latinx
Peitho,2016,Heather Brandstetter,1,Latinx
Peitho,2016,Heidi M. Brush,1,Latinx
Peitho,2016,Hephzibah Roskelly,1,Asian American
Peitho,2016,Inez Schaechterle,1,Asian American
Peitho,2016,Ira Shor,1,White
Peitho,2016,James Coyne,1,White
Peitho,2016,Jane Donawerth,1,Latinx
Peitho,2016,Jane Mills,1,Latinx
Peitho,2016,Jean C. Williams,1,Latinx
Peitho,2016,Jean Lutes,1,White
Peitho,2016,Jeanne Boydston,1,Latinx
Peitho,2016,Jeffery Cohen,1,Asian American
Peitho,2016,Jenny Devine,1,Asian American
Peitho,2016,Jo Freeman,1,Asian American
Peitho,2016,JoAnne Yates,1,Asian American
Peitho,2016,Joanne Wagner,1,Latinx
Peitho,2016,Joe Kincheloe,1,Latinx
Peitho,2016,John Creswell,1,Asian American
Peitho,2016,John Nichols,1,Asian American
Peitho,2016,John Swales,1,White
Peitho,2016,John Wigger,1,Latinx
Peitho,2016,Joyce Wadler,1,Asian American
Peitho,2016,Judy Z. Segal,1,White
Peitho,2016,Julie Christoph,1,Asian American
Peitho,2016,Julie McDonald,1,Latinx
Peitho,2016,K.J. Rawson,1,Asian American
Peitho,2016,Karen Kopelson,1,Asian American
Peitho,2016,Karl Menninger,1,Asian American
Peitho,2016,Karlyn Campbell,1,White
Peitho,2016,Katharine Lumpkin,1,Asian American
Peitho,2016,Kathleen L Endres,1,Asian American
Peitho,2016,Kathryn Hunter,1,White
Peitho,2016,Kathryn Kruger,1,Asian American
Peitho,2016,Kelly Heyboer,1,White
Peitho,2016,Kim Donehower,1,Latinx
Peitho,2016,Kimberlé Crenshaw,1,Asian American
Peitho,2016,Kristin Prins,1,White
Peitho,2016,L.H. Daggett,1,Asian American
Peitho,2016,Laura Micciche,1,Latinx
Peitho,2016,Linda Flower,1,Latinx
Peitho,2016,Linda Kerber,1,Asian American
Peitho,2016,Lindal Buchanan,1,White
Peitho,2016,Lisa Handler,1,Asian American
Peitho,2016,Liz Rohan,1,Latinx
Peitho,2016,Londa Schiebinger,1,White
Peitho,2016,Lora Arduser,1,Asian American
Peitho,2016,Lori Ginzberg,1,Latinx
Peitho,2016,Margaret Hegerfeld,1,Asian American
Peitho,2016,Marika Seigel,1,Asian American
Peitho,2016,Mark McGarvie,1,Asian American
Peitho,2016,Mary Bushkovitch,1,White
Peitho,2016,Mary Cayton,1,Latinx
Peitho,2016,Mary DeShazer,1,Latinx
Peitho,2016,Mary Grimké,1,Latinx
Peitho,2016,Mary Lay,1,Asian American
Peitho,2016,Mary Renda,1,Latinx
Peitho,2016,Mary Terrell,1,White
Peitho,2016,Maureen Casamayou,1,Asian American
Peitho,2016,Maureen Daly Goggin,1,White
Peitho,2016,Maureen Goggin,1,White
Peitho,2016,Michael Burke,1,Latinx
Peitho,2016,Michael Zerbe,1,Asian American
Peitho,2016,Miriam Engelberg,1,Asian American
Peitho,2016,NPR Staff.,1,White
Peitho,2016,Nancy Welch,1,White
Peitho,2016,Naomi Shank,1,White
Peitho,2016,Nathan Bangs,1,White
Peitho,2016,Nedra Reynolds,1,Asian American
Peitho,2016,Paige Conley,1,Latinx
Peitho,2016,Pat LaMarche,1,Asian American
Peitho,2016,Patricia Hill,1,White
Peitho,2016,Paul Gilje,1,Asian American
Peitho,2016,Peter Hall,1,White
Peitho,2016,Peter Hoehnle,1,Asian American
Peitho,2016,"R. Brockman,",1,White
Peitho,2016,Rebecca Dingo,1,White
Peitho,2016,Rebecca Richards,1,Latinx
Peitho,2016,Rita Charon,1,Asian American
Peitho,2016,Robert Johnson,1,White
Peitho,2016,Robert Mills,1,White
Peitho,2016,Rodger Streitmatter,1,Asian American
Peitho,2016,Ruth S. Leonard,1,White
Peitho,2016,Samantha King,1,Latinx
Peitho,2016,Sandra Harding,1,Latinx
Peitho,2016,Sarah Hallenbeck,1,Latinx
Peitho,2016,Seth Rockman,1,White
Peitho,2016,Sheila J. Gibbons,1,White
Peitho,2016,Stephanie Springgay,1,Latinx
Peitho,2016,Sue Carter Wood,1,Latinx
Peitho,2016,Susan Lamplin,1,Latinx
Peitho,2016,Susan Sontag,1,Asian American
Peitho,2016,Susan Squier,1,Latinx
Peitho,2016,Susan Warrick,1,Latinx
Peitho,2016,Susan Wells,1,Latinx
Peitho,2016,Tania Katan,1,Latinx
Peitho,2016,Theodore Weld,1,Latinx
Peitho,2016,Therese L. Lueck,1,Latinx
